,p0,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49,s50,s51,s52,s53,s54,s55,s56,s57,s58,s59,s60,s61,s62,s63,s64,s65,s66,s67,s68,s69,s70,s71,s72,s73,s74,s75,s76,s77,s78,s79,s80,s81,s82,s83,s84,s85,s86,s87,s88,s89,s90,s91,s92,s93,s94,s95,s96,time
s50,-0.0003446222863340276,-0.004974755094969536,0.010148260709753382,0.022241390609120736,0.012118638524410547,-0.003765022047553277,-0.0031892018025449563,-0.030418665726889872,0.024292834357117942,0.02019968039420909,-0.04819256313331013,0.023061371866297135,0.02695251256869902,-0.006530480655840071,-0.013923785718826645,-0.0174469252307531,-0.005267997848326465,-0.016400680538753112,,,,-0.0069145412833136926,-0.059771944621447394,0.008778008344642695,-0.0305931202090962,0.03708120387747344,,,,-0.015511062629126372,-0.008130719639840984,-0.007428554437132119,-0.018970438953906644,-0.036564245881931134,,0.12663141267774092,0.12663141267774092,0.07914458966570512,-0.021282635885173443,-0.002587468664201836,0.057413146337764724,-0.033278591718012306,,0.4924283362072551,0.4924283362072551,0.082625771811233,0.032484262920226104,0.0808229061353376,0.11463439702051745,0.08614033536056288,,1.0,0.9889278613923311,0.24502855473700852,0.373808893834173,0.41938761804461794,0.296802119199667,0.49950655679671485,,0.5620595353207746,0.5756305214789211,0.21659571267701996,0.289432492725313,0.3453018183915762,0.2765964481089751,0.31212415181729397,,0.31382243377476887,0.31382243377476887,0.14149015223052255,0.1943950515812684,0.23753656425578584,0.18136452685222315,0.20727082338245273,,0.18112551221410564,0.18112551221410564,0.07959292573537549,0.12235830525273932,0.1367388627599159,0.11910949594738002,0.1290060763157076,,0.08203329164811288,0.08203329164811288,0.0408930204358404,0.05553591453752096,0.0736279070290827,0.05415460199340866,0.05203190664009496,,0.020131213694381284,0.020131213694381284,-0.006995419779301018,0.03070690750500031,0.04235528758028003,0.005305557859043025,0.014943987969638174,0.00980969072318838
s51,0.0013424258309767702,-0.0066465238213404935,0.007725765345936536,0.018717200847093808,0.0039619548875517,0.004455540398096323,-0.007354005988397744,-0.034298723957856464,0.02968031061883542,0.025777991161868453,-0.03496989090789691,0.01995934616134714,0.023783308347332402,-0.001029822359869679,-0.012262251568472469,-0.0109059944773375,0.0013483882008076499,-0.013357888681065052,,,,-0.013315217097443585,-0.047224521557094425,0.0007429970647737721,-0.024533861044167226,0.028661235903787274,,,,-0.02001330083389621,-0.011611155278679036,-0.00013832731246686103,-0.020339305834939876,-0.03165975648045404,,0.12804919106986148,0.12804919106986148,0.07344391758623123,-0.022932137754953116,-0.009698894032164196,0.050951404973979084,-0.029474656026151482,,0.49794161478468757,0.49794161478468757,0.07965517447846797,0.04173161253409664,0.08768717163035086,0.12557826169711622,0.0803504994740872,,0.9889278613923311,1.0,0.2423155646161357,0.38719933676343665,0.43197811052165774,0.29351588499685427,0.5111585456335412,,0.5732628425138432,0.569257060558335,0.2231475213696756,0.2920105346895563,0.35046906387269383,0.2774840132287226,0.31241310444536324,,0.3287131820172264,0.3287131820172264,0.14606186892638184,0.19948194682480844,0.24130186694344352,0.18446350035743975,0.2228891991630234,,0.20296094031460032,0.20296094031460032,0.10690302373330031,0.12100353713718433,0.1529548361768246,0.1312301822129671,0.1431801823753049,,0.11201627696967877,0.11201627696967877,0.055433400135823645,0.07682244162631445,0.08736336037326316,0.07575079103044778,0.07411714533025916,,0.06093785605140335,0.06093785605140335,0.03186217263223096,0.0405515129356871,0.050152363758245624,0.04337366229284351,0.043373662292842036,0.012238590346310186
s52,-0.0024276107693325306,0.011996800631758946,0.04361306749535193,0.05022971009330078,-0.018986118334772092,-0.009374213957674387,-0.035860551849190625,0.023615157822512823,0.01331844053203011,-0.011228227882242451,0.014259507172444362,-0.0040457073104203075,0.014182420129169773,-0.005031763770347592,0.0019064542587504383,-0.031505184122727486,-0.026146233768758582,-0.052508990218593475,,,,-0.010795248432438159,-0.04269723665061875,-0.02355679462456174,-0.04351221804855337,0.023998763104463132,,,,-0.02205105463611795,0.05827873724212266,0.0314665908767793,-0.0012507143179461494,-0.01614303134740071,,0.031028312032735202,0.031028312032735202,-0.07621292189593173,0.05103607716250421,0.07033950420220468,0.01801655909889715,0.0033463780738152518,,0.12065900353243358,0.12065900353243358,-0.026400687191610307,-0.036721609513513005,0.025877588655509452,-0.026723764365883737,0.12071118847684068,,0.24502855473700852,0.2423155646161357,1.0,-0.12738717188636642,-0.15754173970610388,0.19779878265308015,0.006063896223782028,,-0.033087485803340436,-0.02955192565273769,0.014484457945037143,-0.026849504019607937,-0.01048656143277721,-0.08995602353511872,0.015266496584484323,,0.05276980330939199,0.05276980330939199,-0.006812782966001852,0.09481932288287062,0.04838724625521185,0.11598442519400476,0.05017154182769161,,0.03588492137354351,0.03588492137354351,0.03330324114626358,0.01366421005486023,0.018158707591594835,0.019597144679676843,0.001780685449219383,,0.014258123686972423,0.014258123686972423,0.007634026650966032,0.015549166369681377,-0.01621591365830424,0.007074485164657413,0.01063556150536271,,0.05649272704701475,0.05649272704701475,0.042518658408817016,0.047181393252652325,0.044418848022833156,0.05715930082493382,0.029043000920578557,-0.005115716995937858
s53,-0.00175183763872292,0.001589800245936053,-0.04967250788121046,-0.009239355433588559,0.024984798955466864,0.00618849374387295,0.03021255270240097,-0.023259788629886074,-0.031747695956479895,-0.012842000237165658,-0.052534935246035544,0.04642177195007002,0.0167245039137394,-0.008500734995690819,-0.025860094136328504,0.0028649762545994743,0.0006635944266302343,0.00683486638842423,,,,-0.02537562684607586,0.023404824147497144,0.017059999373827912,-0.0381941698885198,-0.00713622969975236,,,,-0.0216832906746867,-0.02423599517034785,0.020935799383898345,0.003791257545569187,0.040671871040246436,,0.049580561855349224,0.049580561855349224,0.0982434247365428,-0.022747500397489986,-0.020600637382092342,0.06478420981779769,-0.10953721874283268,,0.1928026629915552,0.1928026629915552,0.05283213010116906,-0.014190180727125974,0.05519668462520785,0.05957330165469802,0.03353708521952436,,0.373808893834173,0.38719933676343665,-0.12738717188636642,1.0,0.1294617345048568,0.17353993180858465,0.12242387084344136,,0.11468144847648236,0.10601741713635325,-0.12009257215079888,0.0011126963339105538,0.17643572729267956,0.009079496670998954,0.14971270596801414,,0.00939776269700766,0.00939776269700766,-0.013332484080897378,0.0047085870296504715,-0.009201198766440918,0.0003713240092793706,0.04206284797029246,,-0.011089288943195509,-0.011089288943195509,-0.0013698169943080058,0.023186047599176276,0.01660215148489462,0.003959519048323814,-0.029837050045962592,,-0.011160005324826847,-0.011160005324826847,-0.014815727428748227,-0.023491011880828677,0.021204387875690935,-0.03373870214344246,0.021517855671292132,,0.013273603687148628,0.013273603687148628,-0.0015308552511314514,0.013926457516821903,0.002228731539357866,0.01931035292491364,0.027036069164446896,-0.004296161540729494
s54,0.007832174859163484,-0.018551237993648613,-0.0018694742895899493,0.02586980024819701,0.046470361013901715,-0.041748556055436904,0.0017318308579036396,-0.057364361963636014,0.0066133665171614064,0.02466439313996467,0.009479760044492051,-0.017512218684183466,-0.011343978372180758,-0.008019366619709211,-0.01875840226483804,-0.008651371102883174,-0.015542656347715846,-0.017687909312537508,,,,-0.005364606485709741,-0.04920009890789472,-0.026529473832618385,-0.007508473997714838,0.027076622599812254,,,,0.03014841241487345,-0.006270452273872744,-0.0318215498913152,0.012759347340736782,-0.08531633768718722,,0.05531444761219354,0.05531444761219354,0.026979117696699872,0.008220259342895652,-0.02091889472505556,-0.022943043259712814,0.05975264508457548,,0.21509987790480148,0.21509987790480148,-0.009378818829486667,0.07690076294699545,0.014761689316111342,0.051950982338427404,0.12605800436132464,,0.41938761804461794,0.43197811052165774,-0.15754173970610388,0.1294617345048568,1.0,0.16916946330338006,0.08243189250857906,,0.2522320847968834,0.24428219241233678,0.16175396548551826,0.1798496739845151,0.09631771362030013,0.14816555974906345,0.1040019735706876,,0.16969755152078686,0.16969755152078686,0.14001912250196516,0.08104777811672358,0.11692001213210688,0.10144554806744614,0.08416545520333604,,0.08987751863778608,0.08987751863778608,0.05491650875211009,0.058876307829944366,0.06679972372724119,0.06282365142442611,0.07532840151218041,,0.07468679750058026,0.07468679750058026,0.05066484711628248,0.020764704400877163,0.04377461579605729,0.042703606605285556,0.06774135859702168,,0.021184028052867645,0.021184028052867645,0.03255494178278552,0.0208314735848778,0.01070749410829461,0.032046955534269415,-0.02112203302669344,0.023615546563887802
s55,-0.03216545039291137,-0.018314404868989533,0.049865153620002906,0.01608438447486596,-0.02654985246665614,-0.01884240295000304,-0.019639562480125206,-0.011084570725289155,0.004434882959071477,0.03455917192671708,-0.01005340408083194,0.03895455517261871,0.02061577790253551,-0.018935533012469627,-0.0025455319006090988,-0.031587800908916774,-0.02686010448888147,-0.017181082130106214,,,,-0.03481034948505774,-0.059398141396366635,-0.0004202564898631476,-0.02796811956343861,0.0637634032373012,,,,0.04412582030808852,0.05605621767653515,0.01033705052578171,0.011842900848378576,-0.1419425792887987,,0.03758447164000101,0.03758447164000101,-0.02734555650633921,0.01753179793458014,0.0494583006886593,-0.022706053328359902,0.046210549101564136,,0.146153773740284,0.146153773740284,-0.04543415949242899,-0.01690738256607492,0.024604045612363342,-0.046961879308084986,0.1933755051455754,,0.296802119199667,0.29351588499685427,0.19779878265308015,0.17353993180858465,0.16916946330338006,1.0,-0.01859286005699257,,0.11377521434993361,0.11786841553999111,0.02411945627408219,0.09675212097409101,0.12280879190057543,0.00406375540356634,0.06375578751958308,,0.07967146240643916,0.07967146240643916,0.02277096551409845,0.05308609234271714,0.05819810491893511,0.09487590397672059,0.10034167394594769,,0.059749287849688776,0.059749287849688776,0.0025273136279017694,0.07561601561110279,0.05603571907590868,0.025850615080394542,0.0105595705706048,,0.027982732130669104,0.027982732130669104,-0.024448375857582503,0.028037257526795596,0.038877977513204445,0.021245185584368494,0.00567431988130848,,0.031278591674958195,0.031278591674958195,0.016598989610330538,0.02042918893187974,0.023865924290150952,0.0036891360423569938,0.054542191651997016,0.018721468409782473
s56,-0.017115412256431792,0.010101209828720826,-0.031862384800892984,-0.012767318169401413,-0.03472479983208161,0.05728040790180969,-0.016568806242525498,0.01300304283166911,0.051829826232071136,0.003215286810054796,-0.023515202529892826,-0.007997763365464943,0.018500108584317207,0.010844142105700276,0.03250370444698946,-0.002640767184350136,0.03361807487776233,0.028001628723716115,,,,-0.01754882286192699,0.04496666378490668,0.026515307937973038,0.00500108901988144,-0.034011290383113,,,,-0.06140881950743949,-0.058838949939311595,-0.018784160338565448,-0.061274268173264756,0.12632080033473791,,0.06545343827681836,0.06545343827681836,0.08479044145672938,-0.023674876111044938,-0.048173399442891306,0.08913301775114935,-0.10133394769059474,,0.2545271116237538,0.2545271116237538,0.11778141572730474,0.06200764383307888,0.03734089883495783,0.17429190518722215,-0.17594625088236177,,0.49950655679671485,0.5111585456335412,0.006063896223782028,0.12242387084344136,0.08243189250857906,-0.01859286005699257,1.0,,0.35169872281565207,0.34480974561212346,0.23034127758422288,0.21138382519402923,0.23706268188179389,0.3325854737272899,0.04291224233665346,,0.08860662672724555,0.08860662672724555,0.0053267731144949065,0.03940889260399826,0.08929430539492621,-0.04285239275999247,0.019759489093606218,,0.040960720379505405,0.040960720379505405,0.020356121407882403,-0.012501119979296442,0.0268948105939685,0.016484458164113727,0.06193759146151398,,0.02586584199770178,0.02586584199770178,0.031018565526850554,0.03718691410531481,0.012919582957671372,0.0512046954252203,-0.02154190398726824,,0.010555798834723988,0.010555798834723988,0.010982125906012288,0.014599565462711309,-0.006962314928779618,0.016697454459750648,0.00912454515553606,-0.0009397772732500721
s57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s58,-0.015335622823650882,-0.018885405285937736,-0.0022929561061091814,-0.018822816202342912,0.02811221438582937,0.015599840429995376,-0.01415603666456259,-0.031056890467415083,0.019571895537441028,0.027981541556349854,-0.045998662113873226,0.014152247660275015,0.028260441838137036,-0.0015744420466221017,0.008698980967294614,0.02589937572268656,0.01556291749220485,0.022861763014113953,,,,0.022161334990956103,-0.03607088790665502,0.002276987143629983,0.03561951262890061,0.03800678137960148,,,,-0.025407903623757888,-0.017186409572393736,-0.017175842010390147,-0.03787538482826224,0.003509025023530637,,0.07340584325430628,0.07340584325430628,0.0461722802245045,-0.04060421284726732,-0.011614233342539904,0.028441300489531314,-0.012660606032024945,,0.28545142549739394,0.28545142549739394,0.1470762014392827,-0.017012384100110124,0.07573063213531758,0.12001637619318584,-0.0887311466455211,,0.5620595353207746,0.5732628425138432,-0.033087485803340436,0.11468144847648236,0.2522320847968834,0.11377521434993361,0.35169872281565207,,1.0,0.99301231187784,0.38925865208903715,0.5093833282636232,0.6113584169101796,0.4840432566881906,0.5449735815344217,,0.5734074453103742,0.5734074453103742,0.25479039996012404,0.34797641157075654,0.4209271019299123,0.3217782257586076,0.38880803469769704,,0.3540451696198915,0.3540451696198915,0.18648169008220833,0.21107863298198576,0.26681449560919834,0.22891799795972897,0.24976358444484525,,0.19540125168148573,0.19540125168148573,0.09669805196643362,0.13400910704319566,0.1523966911760205,0.1321397191875801,0.12928998678033435,,0.10630002772233547,0.10630002772233547,0.05558039047587625,0.07073808021093722,0.08748580936855148,0.0756610390142233,0.0756610390142217,0.03772789144318842
s59,-0.016652017777230733,-0.01756827741548147,-0.000319553478040402,-0.01589167191140817,0.034591117920392565,0.009062680773055363,-0.010864494180674438,-0.02811968094197052,0.015423657167213138,0.023649560883063418,-0.056658337560085294,0.016713654718856188,0.030879023386237353,-0.005955998723949407,0.007298314519971155,0.020601635608090814,0.01028539548667054,0.020338317718103037,,,,0.027154776471293413,-0.04627292069793966,0.008673117932302634,0.030618038642637624,0.04481918581933508,,,,-0.021903732361136647,-0.014459271257848804,-0.022957545296994827,-0.03685142360296827,-0.0005731469141915559,,0.0728929061153042,0.0728929061153042,0.051057261757851094,-0.03936783430162216,-0.005993612393338958,0.033829846232848196,-0.015834927805160576,,0.283456779962013,0.283456779962013,0.1496984074621527,-0.024121121648788588,0.0706576537599167,0.11185089429214612,-0.08357105440626339,,0.5756305214789211,0.569257060558335,-0.02955192565273769,0.10601741713635325,0.24428219241233678,0.11786841553999111,0.34480974561212346,,0.99301231187784,1.0,0.3847950187200671,0.5083139890252839,0.608425083843199,0.4842704466467176,0.5457947070621503,,0.5626622546111014,0.5626622546111014,0.2516433159435887,0.34459904007644204,0.41874224919623604,0.31993245640204704,0.37712770747341234,,0.33734981858891927,0.33734981858891927,0.1651060228798106,0.21256396366609576,0.2544232674163829,0.21971300190967868,0.23896453460417605,,0.17191551215607764,0.17191551215607764,0.08531227659982468,0.11732622557157894,0.14175896036512275,0.11520678101200789,0.11196233149343608,,0.07402819495356151,0.07402819495356151,0.024761928169276918,0.06303946979913601,0.08144907115083666,0.04550963759978513,0.05318059197871745,0.03581581083503519
s60,0.0005358205281554618,-0.038539529347852236,0.024589809586807,0.006552173909565343,0.028609646028814245,-0.022961079039773732,-0.033641035393460444,-0.01581818022091535,0.009461702695269431,-0.005345013872203934,-0.0001996117563805191,-0.014081533589291914,0.04414664439243959,0.005687644241283117,0.059384747529176454,-0.01146053141843293,-0.007791473814756059,0.00462874458032153,,,,0.02213612017602149,-0.053742781382689016,0.004890940445113321,0.028350861695412084,-0.00794807191772791,,,,0.032364651799551496,-0.017982322933640542,-0.020176554160149057,-0.022135056768284082,0.022659353986667626,,0.02857385960062944,0.02857385960062944,-0.0025698186621227067,-0.005079934650852388,-0.025378515713241342,0.026013085558086235,-0.0014661558280593151,,0.11111443712601252,0.11111443712601252,0.012046099301502187,0.01327511583668687,0.04950829380583106,0.050642161226730376,-0.07588955657360878,,0.21659571267701996,0.2231475213696756,0.014484457945037143,-0.12009257215079888,0.16175396548551826,0.02411945627408219,0.23034127758422288,,0.38925865208903715,0.3847950187200671,1.0,-0.11128674721077898,-0.0776361555090834,0.35260270772761343,0.06919250812862318,,0.15063586174365018,0.15063586174365018,0.07982376761564648,0.08007423182852902,0.11313944439149584,-0.002894986022032663,0.13475014677440467,,0.10544593196192723,0.10544593196192723,0.037407520639119514,0.05358583110050024,0.07706232279709374,0.09100962945384339,0.10572257320298983,,0.09849320934789188,0.09849320934789188,0.05452010715412991,0.09502012723353931,0.045265655782963474,0.11557191853683732,0.03321979298592968,,0.03961665489968868,0.03961665489968868,0.02242138631563795,0.013136109540109965,0.01950404357972824,0.007006484525888639,0.026729185587287773,0.03947154188284484
s61,-0.00012098148898051027,-0.02171466195846536,-0.029715488577980936,-0.020369628417337082,0.0037362636666412523,0.031881819790772356,-0.009619926870521512,0.0066827053895418265,0.022238508570291332,0.03759266424311642,-0.04289119689669674,-0.0029650027473239696,0.038424766969312366,0.020613841073799707,-0.027865384141576237,0.05084456888483627,0.03995341641512027,0.02986925091401982,,,,0.0005620330033466584,0.022710402003337838,-0.01762286182519844,0.019890478105630282,0.02873999382907836,,,,-0.021948782023540312,-0.021537668589074334,-0.028057355497347978,-0.021869855595383726,-0.01591304135425609,,0.037391712750875244,0.037391712750875244,0.04850011751013709,-0.01966249088641343,-0.02372154080750851,-0.010597332176740333,0.004700077538464652,,0.14540419717745393,0.14540419717745393,0.10320079101579452,0.002386248204741576,0.07255667023673056,0.03259544990289981,-0.03472899417780883,,0.289432492725313,0.2920105346895563,-0.026849504019607937,0.0011126963339105538,0.1798496739845151,0.09675212097409101,0.21138382519402923,,0.5093833282636232,0.5083139890252839,-0.11128674721077898,1.0,0.4037039596954555,0.30598358662161296,0.22376969064569988,,0.28270549211723084,0.28270549211723084,0.0433723034685876,0.12394525314506338,0.2582468213269592,0.1810740983831617,0.20449380434984998,,0.19570135770251137,0.19570135770251137,0.11124149688373874,0.1508655603290645,0.13137662867188138,0.12299483771880686,0.15657964367210545,,0.04632964265316873,0.04632964265316873,-0.010611391024399036,0.014199041544133073,0.0657435417311724,0.0022383891921489525,0.06699026869489821,,0.03193585511066891,0.03193585511066891,0.028464455342077265,0.03902018484622604,0.03176976278255068,0.021104172857684872,0.046590254400637604,0.029624221272868585
s62,-0.013283075409473438,-0.015461490547008969,-0.020363322102147245,-0.012128402596872107,0.005020332095244186,0.005472764029961888,0.009249527198772449,-0.0040150545116764145,0.01630034226962118,0.045200547419408287,-0.05194813403540187,0.009877424549556344,0.005550938145737985,0.004263433777592748,-0.007436005108237156,0.03387168572405414,0.007423333200377475,0.030053108594869885,,,,0.007579722242651597,-0.0040930491636155635,0.015149633485394519,0.025549972231809152,0.03986891924913109,,,,-0.026327232138783824,-0.03854774364871465,-0.01742806795119236,-0.07236213070087294,0.01817300103944939,,0.04487728012390979,0.04487728012390979,0.06834298394063254,-0.0327781867683303,-0.0334464867240078,0.0529755314140969,-0.05053921173216161,,0.17451313159684717,0.17451313159684717,0.11237996098844868,-0.01733714642921976,0.02518028381091621,0.07016418119887262,-0.0002806356266821854,,0.3453018183915762,0.35046906387269383,-0.01048656143277721,0.17643572729267956,0.09631771362030013,0.12280879190057543,0.23706268188179389,,0.6113584169101796,0.608425083843199,-0.0776361555090834,0.4037039596954555,1.0,0.23016258179636814,0.21578550371754573,,0.2691315892177577,0.2691315892177577,0.16413969884988744,0.18197592053934372,0.20287759514024017,0.18452446744761025,0.1500794175990332,,0.13709140603995662,0.13709140603995662,0.07733909611603196,0.08745447596911393,0.10967259866736397,0.08951136064349427,0.0816425087640652,,0.07883685506068726,0.07883685506068726,-0.010114694314984289,0.07807849888283579,0.09200688769928958,0.054670170123216275,0.06075274269269321,,0.05448171299336852,0.05448171299336852,0.02642847719169483,0.0310305483208651,0.04001354877767185,0.020736884490871285,0.052435963081512785,0.03514336147810874
s63,0.006432167183592875,-0.009412816356942116,-0.023406702105223918,-0.0017324068771852256,0.031014315210647216,0.0070195132925079205,0.01169187665844916,-0.04165418624088959,0.014132235125921835,0.009294542155945974,-0.011964482695805374,-0.0076602569361212255,-0.008089176098915374,0.01639816415189652,-0.0016016291064779222,0.02419090428400556,0.02373375470827478,0.012517063279804386,,,,0.02539282715697263,-0.02895936404213621,0.014637095319301569,0.032061009499520586,0.027619898374056245,,,,0.012063024146064371,-0.0706633343042472,-0.022750975564647318,-0.050501347000194236,0.03549210142827997,,0.03553160342875937,0.03553160342875937,0.06072202437712884,-0.024573991848652433,-0.00024740544311951295,-0.006793396996892777,-0.01053144261663973,,0.13817083762405152,0.13817083762405152,0.14122352747689576,-0.005722113816580373,0.09214967640266933,0.053466950180075336,-0.11880077096308995,,0.2765964481089751,0.2774840132287226,-0.08995602353511872,0.009079496670998954,0.14816555974906345,0.00406375540356634,0.3325854737272899,,0.4840432566881906,0.4842704466467176,0.35260270772761343,0.30598358662161296,0.23016258179636814,1.0,0.043484138506181,,0.23365824797395351,0.23365824797395351,0.0751223640302369,0.09084133110703177,0.17849238520553043,0.0911103260291928,0.1345796503593559,,0.14576236467438564,0.14576236467438564,0.07631683813114197,0.0639922796908798,0.10325581754593449,0.10472968994107196,0.15122990596100633,,0.12157799069386997,0.12157799069386997,0.09023424912849398,0.08184398494180721,0.0889438406213804,0.08042836895279905,0.07050209185062517,,0.03850692775752256,0.03850692775752256,0.03219006053798595,-0.0026736394985155086,0.029764176207166253,0.008331945438655949,0.03444580638217104,0.01469791580074585
s64,-0.0027322263156068652,0.02088606474060097,-0.0010714234532032347,0.004639703374356003,0.037566903925017305,-0.010359291962423724,-0.0014694522389506672,-0.0024501769087571083,0.011149537211582086,0.011903178108236415,-0.057571115714870454,0.04003909806698595,0.036752469380288436,0.0184162283378827,-0.006620024625713561,0.00836235642604196,-0.012348703622616907,0.008929107403317425,,,,0.05039268352321448,-0.04725197189544664,-0.034175730935354864,0.01798217815870152,0.058694957906075935,,,,-0.029407815999193725,0.05859796560007372,0.0026612122126787466,0.013768582973740917,-0.07141681864695085,,0.040004245303855025,0.040004245303855025,-0.04141435083009316,-0.03294852404784325,-0.006727307195699974,-0.06067195123525936,0.01793654850829936,,0.15556348570741826,0.15556348570741826,0.1053120296895594,-0.0052457738486825466,0.018714381130064704,0.10903440404788758,-0.08384880349486995,,0.31212415181729397,0.31241310444536324,0.015266496584484323,0.14971270596801414,0.1040019735706876,0.06375578751958308,0.04291224233665346,,0.5449735815344217,0.5457947070621503,0.06919250812862318,0.22376969064569988,0.21578550371754573,0.043484138506181,1.0,,0.36527926665826077,0.36527926665826077,0.23635122226106625,0.23530521716001873,0.23345244149822547,0.3362066689902891,0.1745089219769924,,0.21413338086259542,0.21413338086259542,0.07021648738991995,0.12822064749930495,0.203054831551795,0.09134805528591111,0.0962827124726921,,0.07773001165398255,0.07773001165398255,0.0411386857105194,0.03732105824467996,0.0444847933857771,0.05030399431227688,0.08518850393263766,,0.0648065612878993,0.0648065612878993,0.03483745708654131,0.05044268713582087,0.060340615513959216,0.05631101354870329,0.03980635137622683,-0.002837722399413842
s65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s66,-0.032099679720823636,-0.024413793480095824,0.01596294038268619,-0.013053259344595895,0.008902086306079297,0.029481036198720816,-0.008516881856225627,-0.032058895314650684,-0.023166124987809015,0.025842728290848806,-0.03825266754063325,0.038640585209256624,0.034866262106244855,0.016781315055382762,0.005475453831020908,0.01832079072845476,0.024389200403992017,0.002385732939959365,,,,0.02011172650729869,-0.047860320137247815,-0.03439261371213186,0.07069558706995976,0.04619198177025143,,,,-0.02148393870339628,0.03204220623305536,-0.03193219032868046,-0.02586135878906865,-0.0823946949985032,,0.042091457051304765,0.042091457051304765,-0.03247570614883005,-0.037634458500109845,0.0015520159605922985,-0.051580104171670325,0.04671994195558127,,0.16367997265466377,0.16367997265466377,0.07402123409231987,-0.04277738933497615,0.02481640313281136,0.11250127181437113,-0.06147557541511245,,0.31382243377476887,0.3287131820172264,0.05276980330939199,0.00939776269700766,0.16969755152078686,0.07967146240643916,0.08860662672724555,,0.5734074453103742,0.5626622546111014,0.15063586174365018,0.28270549211723084,0.2691315892177577,0.23365824797395351,0.36527926665826077,,1.0,1.0,0.44434442217999287,0.6068571561403463,0.7340802868405422,0.5611685519437953,0.6780658986512768,,0.6174408311497741,0.6174408311497741,0.3252167226068501,0.36811282223192776,0.46531397140259934,0.3992239721195288,0.43557785391097087,,0.340772086723976,0.340772086723976,0.16863759401325637,0.23370660450818076,0.26577382700972624,0.2304464657170041,0.22547664464025693,,0.1853830615415175,0.1853830615415175,0.09693001186231573,0.12336442574903059,0.15257180576231108,0.13194987200292677,0.1319498720029325,0.027906629897889616
s67,-0.032099679720823636,-0.024413793480095824,0.01596294038268619,-0.013053259344595895,0.008902086306079297,0.029481036198720816,-0.008516881856225627,-0.032058895314650684,-0.023166124987809015,0.025842728290848806,-0.03825266754063325,0.038640585209256624,0.034866262106244855,0.016781315055382762,0.005475453831020908,0.01832079072845476,0.024389200403992017,0.002385732939959365,,,,0.02011172650729869,-0.047860320137247815,-0.03439261371213186,0.07069558706995976,0.04619198177025143,,,,-0.02148393870339628,0.03204220623305536,-0.03193219032868046,-0.02586135878906865,-0.0823946949985032,,0.042091457051304765,0.042091457051304765,-0.03247570614883005,-0.037634458500109845,0.0015520159605922985,-0.051580104171670325,0.04671994195558127,,0.16367997265466377,0.16367997265466377,0.07402123409231987,-0.04277738933497615,0.02481640313281136,0.11250127181437113,-0.06147557541511245,,0.31382243377476887,0.3287131820172264,0.05276980330939199,0.00939776269700766,0.16969755152078686,0.07967146240643916,0.08860662672724555,,0.5734074453103742,0.5626622546111014,0.15063586174365018,0.28270549211723084,0.2691315892177577,0.23365824797395351,0.36527926665826077,,1.0,1.0,0.44434442217999287,0.6068571561403463,0.7340802868405422,0.5611685519437953,0.6780658986512768,,0.6174408311497741,0.6174408311497741,0.3252167226068501,0.36811282223192776,0.46531397140259934,0.3992239721195288,0.43557785391097087,,0.340772086723976,0.340772086723976,0.16863759401325637,0.23370660450818076,0.26577382700972624,0.2304464657170041,0.22547664464025693,,0.1853830615415175,0.1853830615415175,0.09693001186231573,0.12336442574903059,0.15257180576231108,0.13194987200292677,0.1319498720029325,0.027906629897889616
